Calle,Colonia,Delegacin,EspecialistasFaltantesseparaporcomas,Estado,Foto,HerramientasExistentes,HerramientasFaltantes,Hora,HoradelReporte,ManodeObraExistente,ManodeObraFaltante,MedicamentosExistentes,MedicamentosFaltantes,Municipio,NmeroExterioroAproximado,NmerodePersonasAtrapadas,NmerodePersonasDesaparecidas,NmerodePersonasFallecidas,NmerodePersonasLesionadas,NmerodePersonasRescatadas,OtraReferenciadeUbicacin,Timestamp,TipoDao,TipodeInfraestructura,TipodeUso,TipodelDao,Verificado,VveresExistentes,VveresFaltantes,VveresSobrantes,latitud,longitud
Av. Pdte. Plutarco Elías Calles ,Sineo,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,1897.0,No sé,No sé,No sé,No sé,No sé,Sanborns,9/20/2017 16:58:43,Derrumbe,,,Derrumbe,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3597674,-99.13921640000001
Gabriel Mancera,Del Valle,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Muchas personas,,Si tienes info entra a: http://bit.ly/Verificado19s,,727.0,1-5,No sé,No sé,No sé,No sé,,9/20/2017 17:01:57,Derrumbe,Edificio,Habitacional,Derrumbe,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3880627,-99.1639251
Pacífico ,Los Reyes,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,0.0,No sé,No sé,No sé,No sé,No sé,Esquina con Candelaria,9/20/2017 17:03:25,Derrumbe,Edificio,nose,Derrumbe,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.419525600000004,-99.162549
Salamanca,Condesa,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,0.0,No sé,,,,,Oaxaca,9/20/2017 17:16:17,Derrumbe,Edificio,,Derrumbe,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.421742000000002,-99.170215
Salamanca,Condesa,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,0.0,No sé,,,,,Oaxaca,9/20/2017 17:17:10,Derrumbe,Edificio,,Derrumbe,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.421742000000002,-99.170215
Miramontes,Girasoles,Tlalpan,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Ya solo para demolición ,,,,Si tienes info entra a: http://bit.ly/Verificado19s,Ninguno ,No ninguno,,3030.0,0,0,"Sí, pero no sé cuántos",5-10,1-5,Calzada del hueso y miramontes ,9/20/2017 17:17:37,Derrumbe,Edificio,Comercial,Derrumbe,,De todo ,Ninguno,Si tienes info entra a: http://bit.ly/Verificado19s,19.304982,-99.1244443
Azalea,Xaltocan,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,,,,"Palas, carretillas, picos, mazos",,,,falta brigadas  para retirar escombros,,Si tienes info entra a: http://bit.ly/Verificado19s,,39.0,0,0,0,0,0,Entre 16 de septiembre y lirio acuático,9/20/2017 18:56:36,Derrumbe,Comercio y casa habitación ,Mixto,Derrumbe,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.2502292,-99.1047196
Medellín ,Roma ,Cuauhtémoc,Ninguno,Ciudad de México,,,No,,,Muchas.,No,Esenciales,"Insulina, suero con 10% glucosa, hielos, medicamento quirúrgico.",,0.0,5-10,No sé,0,5-10,11-20,Esquina San Luis Potosí ,9/22/2017 14:20:32,Derrumbe,Edificio,Habitacional,Derrumbe,Sí,Casi se terminan,"Latas, papel de baño, toallas sanitarias, pañales, zapatos, leche en polvo",Si tienes info entra a: http://bit.ly/Verificado19s,19.4223909,-99.1671636
Ajusco ,Portales Sur ,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Benito Juárez ,116.0,0,0,0,0,0,Esquina con eje central ,9/22/2017 14:31:22,Derrumbe,Barda,Mixto,Derrumbe,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3592414,-99.1515568
Carretera Ixcamilpa Chiautla ,,,arquitectos,Puebla,,n/A,herramientas de contrucción,,,ellos,para construir,tienen medicamentos,no,Ixcamilpa de Guerrero,1.0,0,0,0,No sé,No sé,entrada al poblado,9/22/2017 15:15:35,Derrumbe,Casa,Habitacional,Derrumbe,Sí,tienen viveres,no,Si tienes info entra a: http://bit.ly/Verificado19s,,
Calzada de Tlalpan,Ciudad Jardín,Tlalpan,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,"Líneas de vida, hachas, lentes de carpintero, pericos, arneses, cable del 10, cable del 12",,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,2205.0,"Sí, pero no sé cuántos","Sí, pero no sé cuántos","Sí, pero no sé cuántos","Sí, pero no sé cuántos","Sí, pero no sé cuántos",,9/22/2017 15:31:34,Derrumbe,Casa,Habitacional,Derrumbe,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.338345,-99.1432924
,,No Aplica (fuera de CDMX),Si tienes info entra a: http://bit.ly/Verificado19s,Morelos,,,2 camiones para retirar escombros,,,Exceso de mano de obra,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Ocuituco,0.0,0,0,0,0,0,Municipio de Ocuituco,9/22/2017 15:41:48,Derrumbe,Casa,Habitacional,Derrumbe,Sí,Ya hay viveres ,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4295789,-99.171564
coahuila,roma,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,10.0,0,0,0,0,0,casi esquina con Cuauhtémoc,9/22/2017 15:51:08,Derrumbe,Edificio,Habitacional,Derrumbe,No,,"viven con familiares, el ejército impuso la demolición desde el día 20 por la noche",Si tienes info entra a: http://bit.ly/Verificado19s,19.4126496,-99.1552769
,,No Aplica (fuera de CDMX),Si tienes info entra a: http://bit.ly/Verificado19s,Morelos,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Zacatepec,0.0,No sé,No sé,No sé,No sé,No sé,,9/22/2017 16:06:37,Derrumbe,Casa,Habitacional,Derrumbe,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4295789,-99.171564
Desconocido,Centro,,Si tienes info entra a: http://bit.ly/Verificado19s,Puebla,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,123.0,"Sí, pero no sé cuántos","Sí, pero no sé cuántos","Sí, pero no sé cuántos","Sí, pero no sé cuántos","Sí, pero no sé cuántos",,9/22/2017 16:37:33,Derrumbe,No sé,Habitacional,Derrumbe,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,,
Paseo de las Galías ,Lomas Estrella,Iztapalapa,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Motosierra,,,,No,,Si tienes info entra a: http://bit.ly/Verificado19s,,45.0,,,,,,Casi esquina con Av. Tláhuac,9/22/2017 17:18:37,Derrumbe,Edificio,Habitacional,Derrumbe,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.320910100000003,-99.0974155
MOCTEZUMA ORIENTE,CENTRO,,Si tienes info entra a: http://bit.ly/Verificado19s,Estado de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,MAQUINARIA ,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,TENANCINGO,200.0,0,0,0,0,0,MOCTEZUMA ESQUINA MELCHOR OCAMPO,9/22/2017 17:30:35,Derrumbe,Casa,Vivienda abandonada,Derrumbe,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3448195,-99.1677957
,,No Aplica (fuera de CDMX),Si tienes info entra a: http://bit.ly/Verificado19s,Morelos,,,Herramientas para demolición ,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Antibióticos,Miacatlan,0.0,No sé,No sé,No sé,No sé,No sé,,9/22/2017 17:32:27,Derrumbe,No sé,Mixto,Derrumbe,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4295789,-99.171564
Av. Morelos esquina con 5 mayo ,centro,No Aplica (fuera de CDMX),"Ingenieros, arquitectos",Morelos,,,"Herramientas, picos, lonas, cubetas, ",,,,50 personas. ,,Si tienes info entra a: http://bit.ly/Verificado19s,"Miacatlan, Cuatetelco",0.0,0,0,0,0,0,a un lado del sitio de taxis ,9/22/2017 17:38:20,Derrumbe,Casa,Habitacional,Derrumbe,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.2170741,-98.9939015
MOCTEZUMA PONIENTE,BARRIO LA CAMPANA,,Si tienes info entra a: http://bit.ly/Verificado19s,Estado de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,MAQUINARIA ,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,TENANCINGO,708.0,0,0,0,0,0,ENTRE CALLE DEL PANTEÓN Y LEÓN GUZMÁN,9/22/2017 17:51:58,Derrumbe,Casa,Mixto,Derrumbe,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3449684,-99.1677781
Yacatas,Narvarte,Benito Juárez,No,Ciudad de México,,No,No,,,No,No,No,No,,389.0,No sé,No sé,No sé,No sé,No sé,Esquina Concepcion Beistegui,9/22/2017 18:03:51,Derrumbe,Edificio,Mixto,Derrumbe,Sí,No,No,Si tienes info entra a: http://bit.ly/Verificado19s,19.3665937,-99.1604583
MOCTEZUMA,BARRIO LA CAMPANA,,Si tienes info entra a: http://bit.ly/Verificado19s,Estado de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,TENANCINGO,706.0,0,0,0,0,"Sí, pero no sé cuántos",CALLE DEL PANTEON Y LEÓN GUZMÁN,9/22/2017 18:12:05,Derrumbe,Casa,Habitacional,Derrumbe,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3449684,-99.1677781
,,No Aplica (fuera de CDMX),medicos para la proxima semana ,Morelos,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Amacuzac,0.0,0,0,0,0,0,,9/22/2017 18:18:59,Derrumbe,Casa,Habitacional,Derrumbe,Sí,,"Viveres, pañales, comida de bebe, artículos de higiene",Si tienes info entra a: http://bit.ly/Verificado19s,19.4295789,-99.171564
Melchor Ocampo 10 ,Centro (tlayehualco),No Aplica (fuera de CDMX),"medicos, psicólogos",Morelos,,,"tractores, cubetas, ",,,,50 personas,,"antibiotico, material sutura, metformina",Tlaquiltenango,0.0,21-30,0,21-30,50 o más,0,Primaria plaza ayala,9/22/2017 18:26:44,Derrumbe,Casa,Habitacional y escuelas ,Derrumbe,Sí,,"leche, pañales, comida para bebe, víveres, agua ",Si tienes info entra a: http://bit.ly/Verificado19s,19.3500088,-99.15771059999999
Acapulco,Condesa,Cuauhtémoc,0,Ciudad de México,,0,0,,,0,0,0,0,,70.0,No sé,No sé,No sé,No sé,No sé,Veracruz,9/22/2017 18:26:55,Derrumbe,Edificio,Museo y Sinagoga,Derrumbe,Sí,0,0,Si tienes info entra a: http://bit.ly/Verificado19s,19.4174662,-99.1734637
Cabecera municipal ,Centro,No Aplica (fuera de CDMX),Si tienes info entra a: http://bit.ly/Verificado19s,Morelos,,,materiales de construcción ,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Ocuituco,0.0,0,,,,,,9/22/2017 18:42:14,Derrumbe,Casa,Mixto,Derrumbe,Sí,,"agua, lonas, cobijas, insumo sanitarios ",Si tienes info entra a: http://bit.ly/Verificado19s,19.3916998,-99.2099078
Viaducto,Piedad Narvarte ,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,106.0,No sé,No sé,No sé,No sé,No sé,Torreón y Tanaca,9/22/2017 18:42:46,Derrumbe,Edificio,Habitacional,Derrumbe,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.405974899999997,-99.11408890000001
Naranjo,Santa María la Ribera,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,165.0,0,0,0,0,0,Esquinas de las calles Naranjo y Carpio,9/22/2017 19:32:32,Derrumbe,Casa,Abandonado,Derrumbe,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3152664,-99.2693461
Álvaro Gálvez y Fuentes,Conjunto Urbano Tlalpan,Tlalpan,ingenieros,Ciudad de México,,," cascos, guantes de carnaza, chalecos reflejares, arneses, clavos de 3-4 pulgadas, ingenieros, sierras gruesas",,,,Si tienes info entra a: http://bit.ly/Verificado19s,," cubre bocas, líneas de vida,  medicamentos",,28.0,11-20,"Sí, pero no sé cuántos","Sí, pero no sé cuántos",11-20,"Sí, pero no sé cuántos",Multifamiliar Tlalpan,9/22/2017 20:24:30,Derrumbe,Edificio,Habitacional,Derrumbe,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3374628,-99.13842070000001
20 de noviembre,Cuauhtémoc,No Aplica (fuera de CDMX),"Ingenieros civiles, arquitectos",Morelos,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Emiliano Zapata,1.0,,,,,,,9/22/2017 22:05:13,Derrumbe,Casa,,Derrumbe,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.352056,-99.0205425
chimalpopoca ,obrera,,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,68.0,"Sí, pero no sé cuántos","Sí, pero no sé cuántos",No sé,"Sí, pero no sé cuántos",No sé,frente a bodega ahurrera ,9/22/2017 23:25:14,Derrumbe,Edificio,Habitacional,Derrumbe,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4225378,-99.1390782
Saratoga,Portales,Benito Juárez,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,714.0,No sé,No sé,No sé,No sé,No sé,Zapata y Repúblicas,9/23/2017 1:24:14,Derrumbe,Edificio,Habitacional,Derrumbe,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.3648893,-99.1517007
"Ok , rincón del sur # 15, edificio 2, col. Bosque recidencial del sur. Del. Xochimilco, c.p. 16010. CDMX.",Residencial del sur,Xochimilco,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,Bosque residencial del sur,15.0,No sé,No sé,No sé,No sé,No sé,,9/23/2017 9:42:21,Derrumbe,Edificio,Habitacional,Derrumbe,No,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,,
Amsterdam ,Roma sur,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,0.0,0,No sé,No sé,"Sí, pero no sé cuántos",No sé,con Cacahuamilpa,9/20/2017 17:20:31,Fuga de Gas,zona,Habitacional,Fuga de Gas,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.41535,-99.1669756
Nuevo León,Condesa,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,18.0,No sé,,,,,,9/20/2017 17:54:11,Fuga de Gas,Edificio,Mixto,Fuga de Gas,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4151202,-99.1701361
Tonalá,Roma Sur,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,200.0,,,,,,Aguascalientes y Nayarit,9/20/2017 21:16:35,Fuga de Gas,No sé,,Fuga de Gas,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.411865300000002,-99.1610546
Aguascalientes ,Roma sur,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,Atendido ,Atendido ,,,Atendido,Atendido ,Atendido ,Ninguno,Ciudad de Mexico,70.0,0,No sé,No sé,"Sí, pero no sé cuántos",No sé,Tonalá y Monterrey ,9/21/2017 15:17:48,Fuga de Gas,Edificio,Habitacional,Fuga de Gas,Sí,Atendido ,Atendido ,Si tienes info entra a: http://bit.ly/Verificado19s,19.408882000000002,-99.16426340000001
Saltillo ,Condesa,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,No,No,,,No,No,No,NO,,29.0,0,0,0,0,0,,9/21/2017 20:00:49,Fuga de Gas,Edificio,Habitacional,Fuga de Gas,Sí,No,No,Si tienes info entra a: http://bit.ly/Verificado19s,19.4094607,-99.1734524
Durango ,,Álvaro Obregón,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,0.0,No sé,No sé,No sé,No sé,No sé,,9/20/2017 14:17:51,Fuga de Gas,Edificio,Habitacional,Fuga de Gas,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4746668,-99.1903397
Cienfuegos ,Lindavista,Gustavo A. Madero,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,651.0,0,0,0,0,0,Ricarte y Montevideo,9/20/2017 14:54:59,Fuga de Gas,Edificio,Habitacional,Fuga de Gas,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.489402399999996,-99.132282
Sierra Vista,Lindavista ,Álvaro Obregón,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Los que sean,,0.0,No sé,No sé,No sé,No sé,No sé,,9/20/2017 16:53:11,Fuga de Gas,Edificio,Habitacional,Fuga de Gas,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.5004845,-99.1305698
Avenida Santa fe,Santa fe,Cuajimalpa de Morelos,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,546.0,0,0,0,0,0,Edificio de torres,9/23/2017 8:33:48,Fuga de Gas,Edificio,Mixto,Fuga de Gas,Sí,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.356994,-99.2738906
Aguascalientes ,Roma sur,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,0.0,0,0,0,0,0,Esquina con Monterrey. ,9/20/2017 17:22:35,Daño,Edificio,Habitacional,Daño,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.4095795,-99.1607305
Odisea,Portales sur,,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,Si tienes info entra a: http://bit.ly/Verificado19s,,Si tienes info entra a: http://bit.ly/Verificado19s,,1222.0,No sé,No sé,No sé,No sé,No sé,,9/20/2017 17:23:10,Daño,Edificio,Habitacional,Daño,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.343166699999998,-99.25410250000002
Calzada San Antonio Abad,Transito,Cuauhtémoc,Si tienes info entra a: http://bit.ly/Verificado19s,Ciudad de México,,,Si tienes info entra a: http://bit.ly/Verificado19s,,,,revisión de Protección Civil que determine si es seguro,,Si tienes info entra a: http://bit.ly/Verificado19s,,66.0,0,0,0,0,0,esquina con Fernando de Alva y cerrada Fray Servando,9/20/2017 17:27:24,Daño,Edificio,Habitacional,Daño,,,Si tienes info entra a: http://bit.ly/Verificado19s,Si tienes info entra a: http://bit.ly/Verificado19s,19.419477399999998,-99.1337891
